Scylla requestN, Scylla Time [ns],Scylla Failed
27115,27660300,false
27116,29256700,false
27117,29787400,false
27118,28140100,false
27119,28140100,false
27120,27789800,false
27121,27789800,false
27122,28318000,false
27123,27609000,false
27124,28064200,false
27125,28064200,false
27126,27517700,false
27127,27517700,false
27128,27995900,false
27129,29000400,false
27130,30221900,false
27131,30235800,false
27132,30235800,false
27133,30758100,false
27134,31264600,false
27135,30381500,false
27136,30910200,false
27137,31450700,false
27138,31443800,false
27139,32442200,false
27140,31443800,false
27141,32444800,false
27142,31442400,false
27143,31442400,false
27144,31445500,false
27145,32444200,false
27146,31445500,false
27147,31445500,false
27148,31439400,false
27149,32443500,false
27150,31439400,false
27151,31439400,false
27152,32442200,false
27153,31442600,false
27154,31442600,false
27155,32440400,false
27156,32440400,false
27157,31444900,false
27158,30444100,false
27159,32442300,false
27160,31441500,false
27161,30437300,false
27162,31439700,false
27163,32443900,false
27164,31439700,false
27165,31439700,false
27166,31442100,false
27167,31442100,false
27168,31442100,false
27169,30443700,false
27170,31446600,false
27171,31446600,false
27172,31446600,false
27173,31447600,false
27174,31447600,false
27175,31447600,false
27176,31444200,false
27177,32443300,false
27178,31444200,false
27179,31444200,false
27180,32444600,false
27181,31445000,false
27182,31445000,false
27183,31445000,false
27184,31445000,false
27185,31445000,false
27186,32442400,false
27187,31441700,false
27188,31441700,false
27189,32442400,false
27190,31445000,false
27191,32446900,false
27192,33443800,false
27193,31444200,false
27194,33449000,false
27195,32446300,false
27196,31447800,false
27197,32446300,false
27198,32444600,false
27199,32444600,false
27200,30442600,false
27201,31442200,false
27202,31442200,false
27203,34442800,false
27204,33441500,false
27205,33441500,false
27206,34441200,false
27207,34441200,false
27208,31439200,false
27209,32440600,false
27210,33441500,false
27211,33441500,false
27212,32440100,false
27213,34445000,false
27214,35444900,false
27215,34442900,false
27216,33441500,false
27217,33441500,false
27218,33441500,false
27219,33440000,false
27220,34438300,false
27221,33440000,false
27222,33440000,false
27223,34441600,false
27224,34440000,false
27225,32438200,false
27226,34440000,false
27227,34440000,false
27228,34443800,false
27229,32217800,false
27230,31206200,false
27231,30061500,false
27232,31689900,false
27233,32212200,false
27234,36447100,false
27235,30995000,false
27236,32180100,false
27237,31535500,false
27238,30003500,false
27239,31000100,false
27240,29999100,false
27241,31000100,false
27242,29999100,false
27243,28997300,false
27244,30009200,false
27245,31011000,false
27246,30999800,false
27247,30001800,false
27248,30001800,false
27249,30999800,false
27250,31001900,false
27251,29999100,false
27252,31005000,false
27253,32007800,false
27254,31005000,false
27255,30998300,false
27256,30998300,false
27257,30998300,false
27258,30000900,false
27259,31000400,false
27260,31997800,false
27261,31000400,false
27262,29998000,false
27263,31000600,false
27264,31000600,false
27265,31000600,false
27266,30000700,false
27267,30998000,false
27268,30998000,false
27269,29995100,false
27270,29995100,false
27271,32000500,false
27272,29996900,false
27273,29996900,false
27274,30997600,false
27275,30997100,false
27276,30001400,false
27277,30001400,false
27278,30001400,false
27279,29001000,false
27280,30007800,false
27281,30007800,false
27282,32003300,false
27283,31000700,false
27284,31000700,false
27285,32998200,false
27286,30998700,false
27287,30998700,false
27288,30998700,false
27289,29998500,false
27290,31998800,false
27291,29996700,false
27292,29996700,false
27293,29996700,false
27294,29997300,false
27295,29997300,false
27296,29997300,false
27297,30003900,false
27298,31000700,false
27299,30003900,false
27300,29999500,false
27301,30999100,false
27302,29000900,false
27303,29000900,false
27304,30002000,false
27305,31000600,false
27306,30003700,false
27307,30003700,false
27308,30003700,false
27309,30003700,false
27310,29999000,false
27311,28995500,false
27312,31000100,false
27313,31000100,false
27314,29996600,false
27315,28997300,false
27316,29997500,false
27317,29997500,false
27318,29997500,false
27319,29000700,false
27320,29999300,false
27321,29999300,false
27322,28997700,false
27323,29999300,false
27324,29006700,false
27325,29006700,false
27326,29006700,false
27327,29006700,false
27328,28005600,false
27329,28999000,false
27330,28999000,false
27331,30000900,false
27332,28994900,false
27333,29997600,false
27334,29000900,false
27335,29997600,false
27336,29000900,false
27337,29999800,false
27338,29999800,false
27339,29003200,false
27340,29003200,false
27341,30002600,false
27342,30002600,false
27343,28990700,false
27344,28990700,false
27345,30999400,false
27346,28996900,false
27347,28996900,false
27348,28996900,false
27349,28996400,false
27350,28996400,false
27351,30997100,false
27352,29994400,false
27353,29994400,false
27354,29994400,false
27355,29003300,false
27356,30003500,false
27357,30003500,false
27358,30003500,false
27359,29004000,false
27360,30000800,false
27361,30000800,false
27362,30000800,false
27363,28998200,false
27364,30000800,false
27365,30000800,false
27366,30000800,false
27367,29003500,false
27368,30000200,false
27369,30000200,false
27370,30000200,false
27371,30001500,false
27372,30001500,false
27373,30001500,false
27374,30001500,false
27375,30001200,false
27376,30001200,false
27377,30001200,false
27378,30998800,false
27379,29992000,false
27380,29992000,false
27381,32002500,false
27382,29000700,false
27383,30000600,false
27384,29004000,false
27385,29004000,false
27386,29999400,false
27387,29004000,false
27388,30002700,false
27389,29002600,false
27390,29002600,false
27391,29002600,false
27392,28999800,false
27393,28999800,false
27394,31002600,false
27395,30002500,false
27396,28994100,false
27397,29997500,false
27398,28994100,false
27399,28994100,false
27400,29006900,false
27401,29006900,false
27402,29006900,false
27403,28998800,false
27404,29999900,false
27405,27997400,false
27406,27997400,false
27407,28997700,false
27408,29999100,false
27409,28001500,false
27410,28997700,false
27411,29003100,false
27412,28002000,false
27413,29006100,false
27414,29006100,false
27415,29006100,false
27416,28005900,false
27417,28999600,false
27418,28999600,false
27419,28001000,false
27420,28001000,false
27421,29002700,false
27422,29002700,false
27423,30001300,false
27424,27995300,false
27425,28998000,false
27426,28998000,false
27427,28998000,false
27428,29995400,false
27429,28000100,false
27430,29002000,false
27431,28997900,false
27432,29999800,false
27433,27995200,false
27434,27995200,false
27435,28996400,false
27436,28996400,false
27437,27997500,false
27438,27997500,false
27439,28995200,false
27440,28995200,false
27441,28998100,false
27442,28998100,false
27443,28998100,false
27444,28999800,false
27445,28999800,false
27446,31000200,false
27447,30003400,false
27448,30999500,false
27449,29999900,false
27450,29999900,false
27451,28999300,false
27452,28998000,false
27453,28998000,false
27454,28998000,false
27455,28998400,false
27456,28998400,false
27457,29998600,false
27458,29995300,false
27459,28998500,false
27460,28998500,false
27461,29995300,false
27462,28998500,false
27463,30002900,false
27464,29000300,false
27465,29000300,false
27466,29998400,false
27467,29998400,false
27468,29001700,false
27469,29001700,false
27470,29006200,false
27471,29006200,false
27472,31005400,false
27473,30001600,false
27474,30001600,false
27475,29996600,false
27476,29996600,false
27477,29996600,false
27478,29999900,false
27479,29999900,false
27480,29999900,false
27481,28996200,false
27482,29998700,false
27483,29998700,false
27484,29000000,false
27485,29000000,false
27486,30000400,false
27487,29001700,false
27488,29001700,false
27489,30000900,false
27490,31001700,false
27491,32000400,false
27492,30001800,false
27493,31000100,false
27494,31000100,false
27495,31000100,false
27496,30002400,false
27497,31000900,false
27498,31000900,false
27499,31000900,false
27500,30992200,false
27501,30992200,false
27502,30992200,false
27503,29999200,false
27504,30997900,false
27505,30997900,false
27506,30997900,false
27507,29997600,false
27508,29997600,false
27509,30998800,false
27510,29997200,false
27511,32000800,false
27512,29995100,false
27513,30996100,false
27514,30996100,false
27515,32000200,false
27516,31000500,false
27517,31994200,false
27518,31000500,false
27519,31999600,false
27520,30997900,false
27521,30997900,false
27522,30997900,false
27523,33002100,false
27524,30997700,false
27525,30997700,false
27526,33000800,false
27527,31998100,false
27528,31000700,false
27529,31000700,false
27530,32000900,false
27531,31003100,false
27532,31003100,false
27533,31003100,false
27534,30999200,false
27535,30999200,false
27536,30999200,false
27537,33002000,false
27538,33003300,false
27539,32005600,false
27540,31003300,false
27541,32001600,false
27542,33003900,false
27543,31003100,false
27544,32001600,false
27545,32000900,false
27546,30997300,false
27547,30001200,false
27548,30001200,false
27549,32000400,false
27550,31004300,false
27551,30002300,false
27552,32001300,false
27553,30999300,false
27554,29998700,false
27555,29998700,false
27556,31003800,false
27557,30006900,false
27558,31003800,false
27559,31007900,false
27560,31007900,false
27561,31007900,false
27562,32006500,false
27563,31002100,false
27564,31002100,false
27565,31002100,false
27566,30004000,false
27567,31000100,false
27568,31000100,false
27569,30992400,false
27570,32000700,false
27571,31991000,false
27572,30995600,false
27573,30995600,false
27574,30000700,false
27575,30999000,false
27576,31993900,false
27577,29998100,false
27578,31008300,false
27579,32009200,false
27580,31008300,false
27581,32000900,false
27582,30998400,false
27583,30998400,false
27584,32001500,false
27585,32001500,false
27586,31001100,false
27587,31001100,false
27588,30999000,false
27589,31998200,false
27590,31000900,false
27591,31000900,false
27592,32000700,false
27593,32001500,false
27594,33000000,false
27595,34000600,false
27596,33998700,false
27597,33998700,false
27598,33998700,false
27599,35996600,false
27600,33998800,false
27601,7999600,false
27602,36005200,false
27603,37003900,false
27604,37003900,false
27605,36005200,false
27606,37998300,false
27607,40001500,false
27608,40001500,false
27609,40001500,false
27610,39000300,false
27611,41571800,false
27612,49091400,false
27613,52092800,false
27614,54095800,false
27615,52095000,false
27616,52095000,false
27617,54094100,false
27618,52095000,false
27619,52095600,false
27620,54093600,false
27621,55094500,false
27622,57098000,false
27623,56095500,false
27624,57098000,false
27625,57095800,false
27626,57092500,false
27627,57092500,false
27628,58092700,false
27629,57092500,false
27630,60008300,false
27631,60010600,false
27632,60010600,false
27633,62006600,false
27634,62006600,false
27635,63006800,false
27636,62006600,false
27637,59004200,false
27638,60002500,false
27639,62004400,false
27640,61001900,false
27641,62001300,false
27642,61003000,false
27643,63007300,false
27644,39006300,false
27645,63007300,false
27646,62009500,false
27647,63006100,false
27648,63006100,false
27649,63006100,false
27650,62003000,false
27651,62003000,false
27652,60000900,false
27653,63003900,false
27654,61001800,false
27655,62006900,false
27656,63009000,false
27657,63009000,false
27658,63009000,false
27659,62003900,false
27660,59288900,false
27661,64292700,false
27662,64292700,false
27663,64292700,false
27664,62296000,false
27665,65291300,false
27666,65291300,false
27667,62296000,false
27668,64292700,false
27669,63296600,false
27670,64292700,false
27671,63296600,false
27672,65291300,false
27673,60299100,false
27674,61297400,false
27675,61416800,false
27676,62748300,false
27677,64822000,false
27678,61359400,false
27679,62362500,false
27680,60901400,false
27681,64401100,false
27682,66456500,false
27683,66997500,false
27684,62993300,false
27685,64522100,false
27686,63519000,false
27687,62050000,false
27688,60583400,false
27689,67085100,false
27690,92109500,false
27691,67098300,false
27692,64098700,false
27693,47528600,false
27694,62103700,false
27695,59104800,false
27696,53106300,false
27697,61112800,false
27698,43018800,false
27699,59109200,false
27700,71111200,false
27701,63113700,false
27702,63104300,false
27703,69098300,false
27704,57103800,false
27705,67726200,false
27706,57728200,false
27707,66328200,false
27708,58834800,false
27709,66866100,false
27710,37768400,false
27711,63410900,false
27712,36174600,false
27713,43696800,false
27714,35696800,false
27715,30329500,false
27716,65889400,false
27717,61893100,false
27718,40313400,false
27719,40313400,false
27720,33480800,false
27721,36003200,false
27722,41916600,false
27723,35003600,false
27724,40917400,false
27725,41914500,false
27726,34005800,false
27727,48916900,false
27728,49918000,false
27729,33008100,false
27730,31003800,false
27731,30007200,false
27732,34006900,false
27733,31006000,false
27734,39001700,false
27735,25714600,false
27736,32006000,false
27737,32006000,false
27738,26714300,false
27739,33005700,false
27740,31002700,false
27741,26714300,false
27742,26597000,false
27743,35002700,false
27744,40003100,false
27745,33005200,false
27746,39009500,false
27747,25193200,false
27748,36005800,false
27749,39009500,false
27750,28717800,false
27751,34003400,false
27752,46917500,false
27753,29715000,false
27754,25648800,false
27755,30715200,false
27756,30715200,false
27757,30715200,false
27758,35003600,false
27759,29266900,false
27760,25490300,false
27761,31716100,false
27762,28112300,false
27763,32717600,false
27764,32717600,false
27765,27558500,false
27766,25919200,false
27767,29649200,false
27768,40006800,false
27769,26958800,false
27770,25904600,false
27771,26919700,false
27772,57920400,false
27773,24910800,false
27774,24910800,false
27775,24906500,false
27776,62917900,false
27777,62917900,false
27778,49011800,false
27779,43011200,false
27780,25907300,false
27781,46008400,false
27782,38720400,false
27783,44010900,false
27784,40726800,false
27785,30911600,false
27786,47008200,false
27787,37607600,false
27788,36494000,false
27789,70917600,false
27790,38015000,false
27791,43715100,false
27792,38015000,false
27793,33906500,false
27794,71917300,false
27795,31899900,false
27796,57003200,false
27797,45716500,false
27798,35911400,false
27799,32901600,false
27800,33900400,false
27801,33900400,false
27802,32910400,false
27803,31909500,false
27804,32290700,false
27805,31153600,false
27806,31691500,false
27807,32182800,false
27808,31603000,false
27809,30747700,false
27810,32152300,false
27811,34289700,false
27812,35915000,false
27813,31225600,false
27814,31225600,false
27815,30603700,false
27816,32120900,false
27817,32677600,false
27818,32605000,false
27819,33123200,false
27820,32000800,false
27821,32000800,false
27822,32524900,false
27823,31002600,false
27824,30001500,false
27825,32000800,false
27826,32000800,false
27827,32999000,false
27828,32000800,false
27829,31998400,false
27830,31998400,false
27831,31998400,false
27832,32000000,false
27833,32000000,false
27834,31000000,false
27835,31000000,false
27836,32000100,false
27837,32000100,false
27838,31000400,false
27839,32002700,false
27840,32002700,false
27841,32002700,false
27842,31002300,false
27843,32004300,false
27844,32004300,false
27845,32004300,false
27846,31001200,false
27847,31997200,false
27848,31997200,false
27849,31997200,false
27850,32998700,false
27851,31001300,false
27852,32001500,false
27853,32001500,false
27854,32001500,false
27855,33001700,false
27856,32001500,false
27857,34000000,false
27858,31998900,false
27859,31998900,false
27860,32999800,false
27861,32998800,false
27862,31997300,false
27863,31997300,false
27864,31997300,false
27865,32001700,false
27866,34005400,false
27867,33007600,false
27868,33007600,false
27869,33007600,false
27870,33001300,false
27871,33001300,false
27872,33001300,false
27873,33001300,false
27874,33999400,false
27875,33000500,false
27876,31999600,false
27877,31999600,false
27878,31996800,false
27879,31996800,false
27880,31996800,false
27881,30997100,false
27882,32000900,false
27883,31005800,false
27884,29994500,false
27885,29001400,false
27886,28995200,false
27887,28995200,false
27888,27999900,false
27889,28995200,false
27890,29006000,false
27891,29006000,false
27892,28006300,false
27893,28006300,false
27894,29999600,false
27895,28999900,false
27896,27998200,false
27897,1999700,false
27898,29001000,false
27899,28002200,false
27900,29001000,false
27901,29004400,false
27902,29004400,false
27903,29004400,false
27904,2998600,false
27905,28997900,false
27906,28997900,false
27907,28997900,false
27908,27999200,false
27909,28995400,false
27910,28995400,false
27911,27995100,false
27912,27995100,false
27913,30001800,false
27914,29001500,false
27915,29001500,false
27916,27005400,false
27917,27005400,false
27918,28996900,false
27919,26995600,false
27920,26995600,false
27921,25996600,false
27922,25996600,false
27923,26997200,false
27924,26997200,false
27925,25999000,false
27926,26997200,false
27927,27001400,false
27928,27001400,false
27929,27001400,false
27930,26002700,false
27931,26002700,false
27932,27003600,false
27933,26003200,false
27934,26003200,false
27935,26003200,false
27936,26003200,false
27937,25999300,false
27938,25999300,false
27939,24997000,false
27940,24997000,false
27941,25999300,false
27942,24997000,false
27943,24996000,false
27944,25998000,false
27945,24996000,false
27946,24996000,false
27947,24000000,false
27948,24996000,false
27949,24998800,false
27950,23997300,false
27951,23997300,false
27952,23997300,false
27953,23997300,false
27954,22997100,false
27955,23998400,false
27956,23000100,false
27957,23000100,false
27958,23000100,false
27959,23998400,false
27960,23000100,false
27961,23001100,false
27962,23001100,false
27963,23001100,false
27964,23001100,false
27965,21998900,false
27966,20993000,false
27967,21992700,false
27968,21992700,false
27969,21992700,false
27970,20998500,false
27971,20998500,false
27972,20998500,false
27973,21995900,false
27974,20997800,false
27975,20997800,false
27976,20997800,false
27977,19995600,false
27978,19995600,false
27979,20995600,false
27980,19991800,false
27981,19991800,false
27982,19991800,false
27983,18998100,false
27984,45998300,false
27985,20002800,false
27986,20002800,false
27987,18996700,false
27988,18996700,false
27989,18996700,false
27990,19001500,false
27991,19001500,false
27992,19001500,false
27993,17998700,false
27994,16996500,false
27995,17998700,false
27996,15997400,false
27997,16996900,false
27998,14994300,false
27999,14994300,false
28000,3997900,false
28001,10606900,false
28002,11649200,false
28003,12438400,false
28004,12976400,false
28005,12976400,false
28006,13535200,false
28007,13535200,false
28008,14130800,false
28009,14682200,false
28010,14739900,false
28011,15299200,false
28012,1764000,false
28013,15912200,false
28014,15912200,false
28015,16432400,false
28016,16432400,false
28017,16976000,false
28018,17548400,false
28019,17548400,false
28020,18055400,false
28021,18095400,false
28022,18095400,false
28023,18095400,false
28024,19068900,false
28025,19068900,false
28026,19068900,false
28027,20065300,false
28028,20065300,false
28029,20065300,false
28030,20065300,false
28031,21065400,false
28032,21065400,false
28033,21065400,false
28034,21065400,false
28035,22068000,false
28036,22068000,false
28037,22068000,false
28038,22068000,false
28039,23065800,false
28040,23065800,false
28041,23065800,false
28042,23065800,false
28043,23065800,false
28044,24066300,false
28045,24066300,false
28046,24066300,false
28047,25072500,false
28048,25072500,false
28049,25072500,false
28050,26067300,false
28051,26067300,false
28052,26067300,false
28053,27065800,false
28054,27065800,false
28055,27065800,false
28056,28068100,false
28057,28068100,false
28058,28068100,false
28059,29064700,false
28060,29064700,false
28061,29064700,false
28062,29064700,false
28063,30067300,false
28064,30067300,false
28065,30067300,false
28066,30067300,false
28067,31065200,false
28068,31065200,false
28069,31065200,false
28070,31065200,false
28071,32065400,false
28072,32065400,false
28073,32065400,false
28074,32065400,false
28075,33064400,false
28076,33064400,false
28077,33064400,false
28078,34068600,false
28079,34068600,false
28080,35070400,false
28081,35070400,false
28082,35070400,false
28083,35070400,false
28084,35070400,false
28085,36072800,false
28086,36072800,false
28087,36072800,false
28088,36072800,false
28089,37068000,false
28090,37068000,false
28091,37068000,false
28092,37068000,false
28093,38064500,false
28094,38064500,false
28095,38064500,false
28096,27418200,false
28097,28460500,false
28098,35069500,false
28099,27088200,false
28100,27626200,false
28101,27088200,false
28102,25933800,false
28103,26529400,false
28104,26327000,false
28105,25154700,false
28106,25154700,false
28107,27382300,false
28108,25632100,false
28109,42064500,false
28110,42064500,false
28111,42064500,false
28112,27765500,false
28113,43064700,false
28114,43064700,false
28115,27765500,false
28116,27636100,false
28117,27092500,false
28118,26013100,false
28119,25973100,false
28120,27516000,false
28121,27516000,false
28122,26969000,false
28123,26969000,false
28124,26997900,false
28125,26997900,false
28126,26997900,false
28127,26001500,false
28128,26001500,false
28129,27000300,false
28130,26000200,false
28131,26000200,false
28132,27002100,false
28133,28002200,false
28134,25999500,false
28135,26997100,false
28136,26997100,false
28137,27999700,false
28138,25999300,false
28139,27996400,false
28140,26998600,false
28141,26998600,false
28142,26998600,false
28143,27004800,false
28144,27004800,false
28145,3003600,false
28146,26993700,false
28147,29000400,false
28148,26993700,false
28149,25998900,false
28150,25998900,false
28151,29000000,false
28152,1995200,false
28153,26999000,false
28154,26000500,false
28155,26999600,false
28156,2994300,false
28157,25997300,false
28158,27000700,false
28159,28003000,false
28160,26004100,false
28161,27000700,false
28162,27006900,false
28163,27006900,false
28164,27006900,false
28165,26004300,false
28166,27000300,false
28167,27000300,false
28168,26002400,false
28169,27000300,false
28170,27000600,false
28171,26000400,false
28172,27000600,false
28173,26000400,false
28174,27000000,false
28175,26001000,false
28176,28000200,false
28177,26001000,false
28178,28003500,false
28179,27004500,false
28180,24998500,false
28181,26000300,false
28182,26997700,false
28183,25995900,false
28184,25995900,false
28185,24993500,false
28186,25992400,false
28187,26994800,false
28188,24997200,false
28189,25992400,false
28190,27999000,false
28191,26001400,false
28192,26996600,false
28193,26997500,false
28194,26997500,false
28195,26001000,false
28196,26001000,false
28197,25998300,false
28198,25998300,false
28199,25998300,false
28200,28001100,false
28201,26001000,false
28202,26001000,false
28203,26001000,false
28204,26001000,false
28205,25999000,false
28206,25999000,false
28207,25999000,false
28208,28003600,false
28209,26003700,false
28210,26003700,false
28211,26003700,false
28212,27002800,false
28213,27002800,false
28214,27004500,false
28215,27004500,false
28216,27004500,false
28217,26000700,false
28218,28005800,false
28219,27002000,false
28220,26006100,false
28221,26006100,false
28222,27007800,false
28223,28003700,false
28224,28003700,false
28225,26005400,false
28226,26999200,false
28227,26999200,false
28228,26999200,false
28229,29005200,false
28230,27004000,false
28231,27004000,false
28232,29000600,false
28233,28001800,false
28234,26002300,false
28235,27000100,false
28236,27997700,false
28237,27000100,false
28238,50992700,false
28239,28001100,false
28240,28998700,false
28241,27001800,false
28242,27001800,false
28243,28003100,false
28244,26996400,false
28245,28003100,false
28246,26001300,false
28247,26999500,false
28248,26999500,false
28249,26999500,false
28250,25999400,false
28251,27998300,false
28252,26998200,false
28253,26998200,false
28254,26999800,false
28255,26999800,false
28256,26999800,false
28257,29002500,false
28258,27000000,false
28259,27000000,false
28260,27000000,false
28261,27999900,false
28262,26997100,false
28263,26997100,false
28264,26997100,false
28265,26997600,false
28266,26997600,false
28267,28994700,false
28268,27998700,false
28269,27998900,false
28270,27998900,false
28271,27998900,false
28272,28997100,false
28273,28002600,false
28274,28002600,false
28275,6002800,false
28276,28998700,false
28277,28998700,false
28278,28996900,false
28279,3001100,false
28280,28996900,false
28281,28996900,false
28282,29997600,false
28283,29000200,false
28284,29000200,false
28285,30000400,false
28286,29001500,false
28287,2000900,false
28288,30003200,false
28289,30003200,false
28290,28999000,false
28291,28999000,false
28292,29001600,false
28293,31001900,false
28294,32000800,false
28295,31001100,false
28296,30005000,false
28297,30005000,false
28298,30005000,false
28299,29001500,false
28300,29001500,false
28301,30001400,false
28302,28001200,false
28303,27999400,false
28304,30002000,false
28305,31001900,false
28306,28996900,false
28307,28996900,false
28308,32000600,false
28309,33000500,false
28310,28998900,false
28311,31003600,false
28312,29002600,false
28313,28001300,false
28314,30004500,false
28315,29002600,false
28316,34000700,false
28317,33000400,false
28318,28995800,false
28319,33000400,false
28320,30996800,false
28321,29995500,false
28322,28993800,false
28323,29995500,false
28324,31997900,false
28325,29994900,false
28326,29994900,false
28327,29001100,false
28328,30997700,false
28329,30003900,false
28330,30003900,false
28331,29000300,false
28332,29998300,false
28333,29000500,false
28334,29998300,false
28335,30002500,false
28336,30002500,false
28337,29004700,false
28338,29004700,false
28339,29004700,false
28340,28998600,false
28341,29999600,false
28342,28998600,false
28343,28998600,false
28344,29000100,false
28345,30001400,false
28346,29000100,false
28347,30000500,false
28348,29002300,false
28349,29002300,false
28350,30000500,false
28351,29999900,false
28352,29999900,false
28353,29001100,false
28354,29001100,false
28355,29006000,false
28356,30006700,false
28357,27002500,false
28358,28002400,false
28359,29001100,false
28360,29001100,false
28361,30004700,false
28362,29001100,false
28363,28011400,false
28364,29007900,false
28365,29007900,false
28366,29998100,false
28367,29001600,false
28368,28000500,false
28369,55001000,false
28370,28999500,false
28371,28001100,false
28372,28001100,false
28373,28001100,false
28374,28002900,false
28375,28002900,false
28376,27006800,false
28377,28002900,false
28378,27003900,false
28379,28005600,false
28380,27003900,false
28381,27003900,false
28382,26998400,false
28383,25998200,false
28384,26998400,false
28385,27005200,false
28386,28005400,false
28387,26003500,false
28388,26003500,false
28389,28000400,false
28390,26998700,false
28391,26000000,false
28392,26998800,false
28393,27997500,false
28394,26998800,false
28395,25995400,false
28396,26995600,false
28397,26995600,false
28398,26995600,false
28399,25999000,false
28400,27004200,false
28401,27004200,false
28402,27004200,false
28403,27004200,false
28404,27004200,false
28405,27004200,false
28406,26006700,false
28407,25999100,false
28408,25999100,false
28409,27000200,false
28410,25999100,false
28411,24993500,false
28412,25997100,false
28413,25997100,false
28414,25997100,false
28415,26996100,false
28416,26001600,false
28417,26001600,false
28418,27004000,false
28419,27004000,false
28420,27011600,false
28421,27011600,false
28422,27011600,false
28423,27000300,false
28424,27000300,false
28425,28001400,false
28426,27000300,false
28427,26993900,false
28428,26993900,false
28429,26993900,false
28430,27996700,false
28431,26993900,false
28432,27001000,false
28433,27001000,false
28434,27001000,false
28435,25999000,false
28436,26999300,false
28437,26999300,false
28438,26999300,false
28439,26004400,false
28440,27995700,false
28441,27000800,false
28442,27000800,false
28443,25998000,false
28444,26998700,false
28445,28001500,false
28446,26998700,false
28447,25998300,false
28448,26997300,false
28449,26997300,false
28450,26997300,false
28451,25999700,false
28452,27000700,false
28453,27000700,false
28454,27000700,false
28455,27994200,false
28456,27994200,false
28457,27994200,false
28458,28994300,false
28459,27995600,false
28460,28996500,false
28461,28996500,false
28462,29998100,false
28463,28991400,false
28464,28991400,false
28465,28991400,false
28466,29004100,false
28467,29004100,false
28468,30000600,false
28469,29001600,false
28470,29001600,false
28471,30998300,false
28472,29999300,false
28473,29999300,false
28474,28994200,false
28475,29994600,false
28476,29994600,false
28477,29994600,false
28478,29996100,false
28479,29996100,false
28480,29996100,false
28481,30996000,false
28482,30000800,false
28483,30000800,false
28484,30000800,false
28485,29997700,false
28486,29997700,false
28487,29997700,false
28488,30998200,false
28489,30003000,false
28490,30003000,false
28491,30003000,false
28492,29998800,false
28493,29998800,false
28494,29998800,false
28495,29998800,false
28496,30001200,false
28497,30001200,false
28498,30001200,false
28499,29993600,false
28500,29993600,false
28501,30998800,false
28502,28993100,false
28503,29993600,false
28504,29998000,false
28505,29998000,false
28506,29998000,false
28507,30004400,false
28508,30004400,false
28509,30004400,false
28510,30004400,false
28511,29996800,false
28512,31000400,false
28513,29996800,false
28514,29996800,false
28515,30000800,false
28516,30000800,false
28517,30000800,false
28518,28998400,false
28519,28989100,false
28520,28989100,false
28521,29996400,false
28522,27999300,false
28523,28998700,false
28524,28998700,false
28525,29999500,false
28526,30989300,false
28527,29003100,false
28528,29003100,false
28529,30003800,false
28530,30003800,false
28531,30003800,false
28532,30003700,false
28533,30003700,false
28534,30003700,false
28535,30996500,false
28536,29996200,false
28537,29996200,false
28538,28999800,false
28539,29999500,false
28540,29999500,false
28541,30995900,false
28542,29999500,false
28543,29999000,false
28544,29999000,false
28545,31996100,false
28546,30997600,false
28547,29998600,false
28548,29998600,false
28549,30997600,false
28550,30001700,false
28551,30001700,false
28552,31002700,false
28553,32003500,false
28554,31002500,false
28555,29003400,false
28556,30001900,false
28557,29001800,false
28558,29001800,false
28559,29001800,false
28560,28999100,false
28561,28999100,false
28562,27997500,false
28563,27997500,false
28564,28997500,false
28565,27994600,false
28566,27994600,false
28567,28997500,false
28568,27998200,false
28569,27998200,false
28570,27000500,false
28571,27998200,false
28572,28005000,false
28573,28005000,false
28574,27004600,false
28575,28005000,false
28576,29001700,false
28577,29001700,false
28578,28001400,false
28579,28999800,false
28580,28999800,false
28581,27999900,false
28582,27999900,false
28583,29000900,false
28584,29000900,false
28585,27997000,false
28586,28995900,false
28587,27995400,false
28588,29997700,false
28589,28997200,false
28590,28997200,false
28591,30000300,false
28592,29005700,false
28593,29005700,false
28594,30007600,false
28595,29005000,false
28596,29005000,false
28597,30007600,false
28598,30000900,false
28599,29003300,false
28600,29003300,false
28601,29003300,false
28602,30000300,false
28603,28995400,false
28604,28995400,false
28605,28995400,false
28606,31003800,false
28607,28999000,false
28608,28999000,false
28609,28999000,false
28610,29995400,false
28611,28999400,false
28612,28999400,false
28613,30002400,false
28614,28999400,false
28615,28999400,false
28616,30002400,false
28617,29995800,false
28618,28997800,false
28619,29995800,false
28620,28997800,false
28621,29999100,false
28622,28999700,false
28623,28999700,false
28624,29999100,false
28625,27998900,false
28626,29002300,false
28627,29002300,false
28628,28001600,false
28629,30006800,false
28630,29006100,false
28631,30006100,false
28632,29001100,false
28633,29001100,false
28634,29001100,false
28635,29004600,false
28636,29004600,false
28637,30003200,false
28638,30003200,false
28639,29003500,false
28640,29003500,false
28641,29999100,false
28642,28998900,false
28643,29999100,false
28644,30004100,false
28645,30004100,false
28646,29005500,false
28647,29005500,false
28648,28998200,false
28649,28998200,false
28650,30002300,false
28651,28998200,false
28652,29998000,false
28653,28997200,false
28654,27998700,false
28655,28999700,false
28656,29998200,false
28657,28999700,false
28658,30996200,false
28659,28999500,false
28660,29997700,false
28661,28999500,false
28662,30005500,false
28663,30005500,false
28664,29005500,false
28665,29005500,false
28666,29999800,false
