sql requestN, sql Time [ns],sql Failed
5089,52367200,false
5090,52367200,false
5091,53375300,false
5092,53375300,false
5093,53375300,false
5094,54378600,false
5095,54378600,false
5096,54378600,false
5097,54378600,false
5098,55373300,false
5099,35499400,false
5100,37490000,false
5101,32633400,false
5102,56370100,false
5103,35497800,false
5104,40493800,false
5105,36502600,false
5106,32002400,false
5107,36502600,false
5108,33519900,false
5109,35191300,false
5110,30999900,false
5111,33519900,false
5112,32998700,false
5113,31996700,false
5114,33995500,false
5115,36188100,false
5116,31002800,false
5117,33996200,false
5118,29999400,false
5119,32008600,false
5120,32008600,false
5121,33000800,false
5122,33000800,false
5123,34001500,false
5124,33001500,false
5125,23997400,false
5126,25987700,false
5127,34005400,false
5128,32000600,false
5129,23006200,false
5130,30996400,false
5131,33995100,false
5132,23001700,false
5133,29994500,false
5134,34999800,false
5135,36005100,false
5136,34000300,false
5137,30994600,false
5138,35999900,false
5139,28004400,false
5140,27002600,false
5141,34002600,false
5142,30003300,false
5143,23001900,false
5144,33989800,false
5145,29003000,false
5146,33999600,false
5147,46006300,false
5148,35003000,false
5149,39990000,false
5150,40999100,false
5151,34999000,false
5152,31998300,false
5153,39993000,false
5154,35006300,false
5155,41002000,false
5156,33007300,false
5157,42984100,false
5158,45998000,false
5159,43993200,false
5160,48997400,false
5161,31998500,false
5162,24989800,false
5163,38005100,false
5164,46986500,false
5165,50000400,false
5166,35995500,false
5167,44989500,false
5168,51999600,false
5169,42999200,false
5170,48999300,false
5171,49989400,false
5172,42015900,false
5173,57001800,false
5174,43000500,false
5175,55000600,false
5176,43005200,false
5177,44000200,false
5178,43005200,false
5179,43998100,false
5180,34997900,false
5181,32996800,false
5182,35997200,false
5183,35997200,false
5184,33996100,false
5185,46002400,false
5186,33999200,false
5187,46999700,false
5188,42010000,false
5189,38010400,false
5190,37005400,false
5191,49003500,false
5192,38002200,false
5193,49001800,false
5194,39002200,false
5195,42996900,false
5196,51000300,false
5197,42997900,false
5198,33992100,false
5199,45993600,false
5200,49997600,false
5201,37995300,false
5202,50999800,false
5203,40999300,false
5204,42001700,false
5205,40997800,false
5206,33998900,false
5207,49004700,false
5208,51016100,false
5209,56013400,false
5210,44003700,false
5211,49000800,false
5212,34998900,false
5213,37003700,false
5214,36998100,false
5215,42000700,false
5216,35998000,false
5217,53000700,false
5218,44999800,false
5219,53997400,false
5220,49997800,false
5221,38997600,false
5222,36998600,false
5223,44007700,false
5224,53997400,false
5225,57003800,false
5226,59998600,false
5227,51996100,false
5228,54994100,false
5229,58000200,false
5230,38996100,false
5231,50000800,false
5232,46001100,false
5233,41003500,false
5234,42000700,false
5235,44993800,false
5236,40998500,false
5237,54997700,false
5238,47001700,false
5239,47001700,false
5240,55996100,false
5241,40993300,false
5242,42534400,false
5243,41810200,false
5244,41340000,false
5245,55956200,false
5246,44965100,false
5247,58114900,false
5248,47618000,false
5249,47777000,false
5250,45347700,false
5251,45875200,false
5252,37858600,false
5253,47876200,false
5254,49467900,false
5255,51990000,false
5256,49561200,false
5257,42599400,false
5258,54169000,false
5259,69238600,false
5260,50233800,false
5261,48241400,false
5262,52235900,false
5263,47794800,false
5264,49373100,false
5265,46371100,false
5266,54371000,false
5267,43910000,false
5268,47960900,false
5269,38963300,false
5270,47960900,false
5271,40487700,false
5272,38495500,false
5273,48026900,false
5274,43024700,false
5275,42061900,false
5276,63124200,false
5277,60110700,false
5278,59122600,false
5279,60110700,false
5280,61126400,false
5281,65120900,false
5282,59122600,false
5283,72125900,false
5284,63128700,false
5285,53122000,false
5286,66120600,false
5287,57125800,false
5288,64128000,false
5289,63128700,false
5290,55123800,false
5291,70122700,false
5292,59122600,false
5293,54126300,false
5294,55123800,false
5295,54126300,false
5296,52112700,false
5297,66120600,false
5298,63124300,false
5299,58126400,false
5300,57128600,false
5301,62127000,false
5302,64646800,false
5303,65645800,false
5304,65650400,false
5305,57651100,false
5306,65644500,false
5307,61645300,false
5308,60642000,false
5309,59650800,false
5310,67645500,false
5311,65646000,false
5312,63656300,false
5313,69649600,false
5314,70649800,false
5315,69648500,false
5316,69642200,false
5317,80647000,false
5318,76651100,false
5319,77650200,false
5320,88645200,false
5321,82641400,false
5322,84643300,false
5323,82641400,false
5324,83644200,false
5325,82649500,false
5326,83695400,false
5327,86428700,false
5328,85425400,false
5329,74959800,false
5330,85857400,false
5331,88847700,false
5332,85852600,false
5333,80227200,false
5334,88847000,false
5335,81887000,false
5336,90083600,false
5337,86585900,false
5338,86487300,false
5339,82556300,false
5340,106782800,false
5341,101794700,false
5342,87922000,false
5343,85558500,false
5344,88326500,false
5345,90455100,false
5346,88201300,false
5347,92838700,false
5348,94986500,false
5349,90921500,false
5350,90228000,false
5351,91420100,false
5352,23104000,false
5353,113785300,false
5354,91806900,false
5355,97456500,false
5356,91625500,false
5357,105798500,false
5358,101795100,false
5359,106797900,false
5360,107792000,false
5361,11531600,false
5362,11003700,false
5363,91772600,false
5364,95559800,false
5365,94902200,false
5366,95423700,false
5367,95995600,false
5368,97555200,false
5369,69669000,false
5370,69669000,false
5371,71677800,false
5372,69673400,false
5373,95307200,false
5374,71671900,false
5375,71671900,false
5376,72669800,false
5377,97834500,false
5378,95728800,false
5379,98831800,false
5380,73667100,false
5381,73667100,false
5382,99836100,false
5383,11007700,false
5384,13001400,false
5385,101306000,false
5386,77682300,false
5387,71149400,false
5388,78670400,false
5389,16002500,false
5390,14997900,false
5391,71149300,false
5392,80671700,false
5393,81672700,false
5394,81672700,false
5395,82669400,false
5396,75148400,false
5397,83674400,false
5398,82673800,false
5399,82673800,false
5400,84668800,false
5401,84668800,false
5402,85673200,false
5403,84672600,false
5404,114425300,false
5405,87670800,false
5406,112767400,false
5407,88668400,false
5408,76145900,false
5409,75146400,false
5410,75149900,false
5411,78146800,false
5412,77147300,false
5413,57147900,false
5414,66148100,false
5415,65143000,false
5416,75150900,false
5417,71148400,false
5418,74145900,false
5419,74141900,false
5420,13995900,false
5421,61153300,false
5422,61153300,false
5423,58150200,false
5424,77152000,false
5425,70148100,false
5426,69143000,false
5427,62149900,false
5428,78141900,false
5429,63148200,false
5430,48946500,false
5431,52947800,false
5432,59371100,false
5433,58302300,false
5434,50944900,false
5435,55939200,false
5436,61364100,false
5437,54940800,false
5438,52951800,false
5439,143796100,false
5440,126887600,false
5441,47101800,false
5442,45005200,false
5443,49713200,false
5444,48000000,false
5445,43001400,false
5446,44997800,false
5447,43995300,false
5448,47006800,false
5449,45001200,false
5450,42996100,false
5451,46996400,false
5452,43994300,false
5453,43994300,false
5454,45994200,false
5455,47993800,false
5456,44996000,false
5457,41997800,false
5458,107199300,false
5459,44530400,false
5460,48056500,false
5461,45170400,false
5462,42687400,false
5463,108361200,false
5464,41690900,false
5465,40691100,false
5466,41690900,false
5467,40691100,false
5468,36693000,false
5469,42686500,false
5470,42686500,false
5471,40691100,false
5472,38690200,false
5473,40686000,false
5474,40686000,false
5475,38695300,false
5476,40690500,false
5477,40690500,false
5478,35689600,false
5479,39692600,false
5480,34688500,false
5481,42684900,false
5482,37680400,false
5483,44689700,false
5484,36676900,false
5485,40692100,false
5486,41689400,false
5487,35688800,false
5488,40692500,false
5489,31689500,false
5490,32694500,false
5491,34692200,false
5492,32691400,false
5493,35694100,false
5494,34693100,false
5495,40693300,false
5496,35695100,false
5497,37692800,false
5498,33695700,false
5499,36691800,false
5500,32691300,false
5501,33695700,false
5502,35686500,false
5503,30692500,false
5504,32683100,false
5505,29694400,false
5506,29694400,false
5507,28692400,false
5508,31695300,false
5509,26686100,false
5510,25689500,false
5511,26686100,false
5512,21688400,false
5513,23695300,false
5514,26692000,false
5515,24686800,false
5516,22694200,false
5517,32699800,false
5518,29699300,false
5519,28690200,false
5520,26685000,false
5521,23686600,false
5522,35693100,false
5523,37692700,false
5524,27690000,false
5525,33690200,false
5526,31695300,false
5527,39696500,false
5528,31695300,false
5529,36693600,false
5530,33690200,false
5531,40694100,false
5532,35691300,false
5533,38692800,false
5534,30688400,false
5535,35691300,false
5536,31695300,false
5537,29690600,false
5538,35690300,false
5539,36686500,false
5540,29690600,false
5541,26690000,false
5542,27688500,false
5543,30689100,false
5544,27688500,false
5545,25689900,false
5546,21003600,false
5547,24164400,false
5548,21003600,false
5549,15999800,false
5550,22002900,false
5551,20002800,false
5552,16995900,false
5553,23003500,false
5554,21006700,false
5555,22007000,false
5556,26002600,false
5557,17998200,false
5558,25002700,false
5559,29003900,false
5560,30696500,false
5561,30004700,false
5562,27005900,false
5563,22000100,false
5564,24001600,false
5565,29005400,false
5566,30009500,false
5567,34701100,false
5568,31279300,false
5569,37698000,false
5570,29002700,false
5571,38165400,false
5572,45686300,false
5573,40691900,false
5574,44685700,false
5575,46691700,false
5576,41522500,false
5577,44693100,false
5578,43691400,false
5579,45691300,false
5580,38997400,false
5581,46691100,false
5582,47683800,false
5583,39999800,false
5584,38000100,false
5585,48683300,false
5586,33994800,false
5587,31991700,false
5588,32997500,false
5589,32997500,false
5590,30540200,false
5591,40540600,false
5592,38548400,false
5593,48549200,false
5594,40546600,false
5595,47551400,false
5596,38534900,false
5597,51543900,false
5598,38549200,false
5599,49551800,false
5600,42541000,false
5601,45539300,false
5602,29534300,false
5603,36535300,false
5604,41542200,false
5605,44542900,false
5606,30537800,false
5607,44536800,false
5608,44536800,false
5609,48535600,false
5610,38535200,false
5611,29535000,false
5612,47539300,false
5613,44533900,false
5614,36539300,false
5615,49538500,false
5616,44538200,false
5617,44538200,false
5618,40534800,false
5619,33533800,false
5620,50545900,false
5621,57544400,false
5622,42538900,false
5623,40545200,false
5624,42538900,false
5625,50540100,false
5626,53541900,false
5627,43541500,false
5628,35543700,false
5629,56542500,false
5630,56543300,false
5631,52545400,false
5632,53548200,false
5633,45536400,false
5634,59542100,false
5635,34535800,false
5636,45542000,false
5637,37537000,false
5638,46537200,false
5639,49538600,false
5640,61542800,false
5641,46541900,false
5642,38535000,false
5643,59534800,false
5644,49537100,false
5645,67541900,false
5646,49537100,false
5647,36478100,false
5648,50539500,false
5649,46540200,false
5650,36260200,false
5651,48538200,false
5652,48538200,false
5653,51540900,false
5654,31541800,false
5655,51543200,false
5656,53536900,false
5657,43535900,false
5658,43535900,false
5659,53544300,false
5660,42534800,false
5661,35543900,false
5662,49542700,false
5663,44542700,false
5664,54544900,false
5665,38542300,false
5666,53539800,false
5667,48540800,false
5668,35541700,false
5669,32544200,false
5670,33543700,false
5671,53540200,false
5672,35543200,false
5673,36541400,false
5674,31544400,false
5675,42538600,false
5676,31544400,false
5677,41540500,false
5678,43535100,false
5679,36541900,false
5680,26991400,false
5681,40538800,false
5682,29995400,false
5683,28991300,false
5684,28991300,false
5685,37555200,false
5686,38554700,false
5687,60554400,false
5688,25014300,false
5689,27996800,false
5690,41545700,false
5691,23004500,false
5692,39546900,false
5693,61547600,false
5694,26001100,false
5695,55536100,false
5696,37540400,false
5697,41541400,false
5698,25001200,false
5699,36002900,false
5700,33008200,false
5701,37514100,false
5702,34568200,false
5703,30093200,false
5704,29177200,false
5705,32719000,false
5706,36365700,false
5707,36365700,false
5708,34358900,false
5709,38362000,false
5710,37364800,false
5711,36368100,false
5712,44366200,false
5713,42376700,false
5714,36370100,false
5715,40373500,false
5716,46372500,false
5717,43363600,false
5718,43363600,false
5719,44364000,false
5720,39368500,false
5721,38367400,false
5722,46363300,false
5723,52372000,false
5724,44370000,false
5725,46363000,false
5726,50372400,false
5727,57368100,false
5728,43370100,false
5729,37364900,false
5730,38361500,false
5731,24272500,false
5732,54365700,false
5733,37372000,false
5734,51372400,false
5735,32372500,false
5736,50363800,false
5737,43362300,false
5738,48363900,false
5739,46364000,false
5740,55356700,false
5741,61365700,false
5742,46364000,false
5743,38358300,false
5744,43360600,false
5745,45362300,false
5746,47361400,false
5747,49374800,false
5748,50375600,false
5749,44365200,false
5750,45361700,false
5751,47363400,false
5752,48360300,false
5753,53361900,false
5754,53361900,false
5755,47360600,false
5756,49362000,false
5757,50357300,false
5758,40356800,false
5759,43358600,false
5760,45350300,false
5761,36813600,false
5762,62364400,false
5763,50362500,false
5764,43364500,false
5765,49360500,false
5766,34001500,false
5767,44366100,false
5768,58362900,false
5769,64365500,false
5770,43358800,false
5771,49366300,false
5772,49366300,false
5773,52364700,false
5774,53366700,false
5775,67363500,false
5776,38647900,false
5777,65366700,false
5778,48362600,false
5779,58367000,false
5780,62363800,false
5781,37002500,false
5782,52367700,false
5783,51353700,false
5784,70360100,false
5785,57363000,false
5786,60364700,false
5787,35990600,false
5788,52360000,false
5789,60363100,false
5790,34991000,false
5791,54363500,false
5792,68370100,false
5793,72361900,false
5794,42005200,false
5795,69369000,false
5796,37998700,false
5797,46100700,false
5798,52418200,false
5799,66000400,false
5800,45910900,false
5801,41911400,false
5802,44426200,false
5803,47434900,false
5804,72800800,false
5805,62788200,false
5806,59801500,false
5807,63789000,false
5808,64803000,false
5809,78801400,false
5810,45440400,false
5811,46426600,false
5812,79805600,false
5813,76805700,false
5814,66806000,false
5815,55627500,false
5816,57800100,false
5817,84804100,false
5818,85806700,false
5819,39443400,false
5820,39433900,false
5821,43438200,false
5822,35440600,false
5823,42436600,false
5824,42436600,false
5825,39433900,false
5826,38439600,false
5827,40433400,false
5828,40433400,false
5829,30437100,false
5830,24437200,false
5831,32437100,false
5832,41430800,false
5833,33437400,false
5834,36429500,false
5835,25437500,false
5836,43440500,false
5837,34446800,false
5838,37438900,false
5839,40436700,false
5840,30438300,false
5841,43432800,false
5842,32436900,false
5843,38443800,false
5844,33444100,false
5845,32444800,false
5846,38443800,false
5847,32444800,false
5848,37424200,false
5849,35905400,false
5850,37907400,false
5851,29899000,false
5852,32906700,false
5853,43907300,false
5854,42910400,false
5855,39908500,false
5856,30903200,false
5857,36766600,false
5858,25856700,false
5859,48769600,false
5860,32302100,false
5861,39902300,false
5862,37900300,false
5863,44905300,false
5864,38423700,false
5865,43426200,false
5866,36424400,false
5867,47425000,false
5868,46428100,false
5869,40422000,false
5870,50426400,false
5871,31790800,false
5872,51418100,false
5873,39427200,false
5874,37423700,false
5875,31806500,false
5876,47429900,false
5877,50427800,false
5878,27987000,false
5879,46428000,false
5880,55429500,false
5881,41430200,false
5882,49427900,false
5883,45427000,false
5884,49431100,false
5885,59432100,false
5886,45431400,false
5887,50425600,false
5888,51434400,false
5889,48433000,false
5890,37989400,false
5891,33981600,false
5892,40325700,false
5893,38995900,false
5894,47421200,false
5895,51424000,false
5896,53422300,false
5897,34987000,false
5898,36982500,false
5899,38990600,false
5900,34993600,false
5901,42996900,false
5902,13004900,false
5903,42996900,false
5904,37984400,false
5905,40981900,false
5906,57420500,false
5907,42983000,false
5908,44988000,false
5909,42983000,false
5910,47518000,false
5911,56430200,false
5912,52421500,false
5913,39990700,false
5914,40984500,false
5915,31980900,false
5916,45985900,false
5917,41987600,false
5918,37981000,false
5919,46990100,false
5920,33991200,false
5921,46990100,false
5922,33981100,false
5923,59424200,false
5924,40987800,false
5925,47987200,false
5926,67428700,false
5927,40990300,false
5928,41990600,false
5929,43985000,false
5930,41987300,false
5931,39988400,false
5932,39988400,false
5933,47984600,false
5934,45989100,false
5935,41982500,false
5936,36985500,false
5937,37994300,false
5938,43982500,false
5939,30520900,false
5940,29659700,false
5941,27003200,false
5942,42993000,false
5943,31525000,false
5944,30663800,false
5945,31525000,false
5946,29530100,false
5947,30521900,false
5948,32516800,false
5949,31655600,false
5950,33516200,false
5951,29998500,false
5952,31521300,false
5953,29998500,false
5954,27997100,false
5955,28996400,false
5956,43981500,false
5957,26993400,false
5958,31999200,false
5959,28996400,false
5960,30998900,false
5961,24995400,false
5962,33001400,false
5963,22992100,false
5964,22001200,false
5965,24990500,false
5966,26993800,false
5967,26993800,false
5968,20998700,false
5969,19992600,false
5970,23010900,false
5971,20003500,false
5972,19012700,false
5973,23010900,false
5974,19000100,false
5975,15997200,false
5976,20000400,false
5977,18995200,false
5978,12996800,false
5979,16001200,false
5980,20001200,false
5981,21002100,false
5982,17999200,false
5983,13997700,false
5984,17002100,false
5985,15999200,false
5986,13999200,false
5987,21997600,false
5988,17003800,false
5989,28002100,false
5990,12995100,false
5991,18000800,false
5992,12000500,false
5993,9999000,false
5994,13001900,false
5995,7999800,false
5996,9998900,false
5997,23997000,false
5998,8001600,false
5999,6996200,false
6000,20269300,false
6001,21264800,false
6002,22265500,false
6003,22265500,false
6004,23262300,false
6005,22261600,false
6006,23264500,false
6007,24265200,false
6008,24265200,false
6009,25262400,false
6010,26261000,false
6011,26261000,false
6012,26803700,false
6013,26088800,false
6014,27612400,false
6015,28168400,false
6016,29137700,false
6017,29000000,false
6018,29000000,false
6019,29608200,false
6020,29608200,false
6021,31135800,false
6022,30748800,false
6023,31269500,false
6024,32543100,false
6025,32543100,false
6026,32368200,false
6027,33368900,false
6028,32886900,false
6029,33887600,false
6030,34317300,false
6031,34317300,false
6032,35496100,false
6033,34495400,false
6034,34495400,false
6035,34495400,false
6036,36072600,false
6037,35071900,false
6038,36620200,false
6039,35619500,false
6040,37142800,false
6041,37142800,false
6042,36676300,false
6043,37850500,false
6044,37850500,false
6045,37967200,false
6046,40041100,false
6047,39040400,false
6048,39040400,false
6049,40041100,false
6050,39562700,false
6051,40563400,false
6052,39562700,false
6053,40094800,false
6054,40094800,false
6055,40623900,false
6056,40623900,false
6057,41092000,false
6058,41092000,false
6059,44908600,false
6060,44908600,false
6061,44908600,false
6062,44908600,false
6063,45909300,false
6064,44908600,false
6065,44908600,false
6066,45909300,false
6067,44908600,false
6068,44908600,false
6069,44908600,false
6070,44908600,false
6071,44908600,false
6072,45909300,false
6073,45892000,false
6074,47889700,false
6075,46889000,false
6076,46889000,false
6077,46889000,false
6078,46889000,false
6079,47889700,false
6080,48888300,false
6081,48888300,false
6082,48888300,false
6083,48888300,false
6084,49888700,false
6085,49888700,false
6086,49888700,false
6087,50888500,false
6088,50888500,false
6089,50888500,false
6090,50888500,false
6091,51888500,false
6092,52889200,false
6093,51888500,false
6094,32619900,false
6095,52890500,false
6096,23890500,false
6097,31625700,false
6098,31625700,false
6099,30623300,false
6100,32623000,false
6101,31626200,false
6102,31626200,false
6103,29628300,false
6104,54888600,false
6105,30626900,false
6106,54888600,false
6107,30629500,false
6108,55889800,false
6109,56890500,false
6110,30278500,false
6111,36623900,false
6112,37629000,false
6113,64894000,false
6114,28821400,false
6115,28821400,false
6116,35896100,false
6117,39093100,false
6118,33353700,false
6119,35287900,false
6120,33626600,false
6121,32527900,false
6122,36759100,false
6123,35287900,false
6124,37728400,false
6125,34761000,false
6126,38807300,false
6127,30400700,false
6128,25855700,false
6129,34147300,false
6130,32579600,false
6131,34353800,false
6132,31400800,false
6133,32392800,false
6134,27847800,false
6135,26264300,false
6136,30211900,false
6137,28921000,false
6138,37002900,false
6139,37002900,false
6140,29795000,false
6141,30849400,false
6142,34270300,false
6143,36573200,false
6144,33040000,false
6145,33747700,false
6146,36400400,false
6147,38527600,false
6148,34046000,false
6149,36269500,false
6150,35746900,false
6151,32796800,false
6152,29983100,false
6153,29983100,false
6154,30980300,false
6155,36326200,false
6156,30980300,false
6157,38270200,false
6158,39331400,false
6159,33985500,false
6160,25001700,false
6161,24000500,false
6162,35985100,false
6163,25003900,false
6164,34004700,false
6165,35007800,false
6166,36988200,false
6167,29008100,false
6168,34011100,false
6169,44337100,false
6170,33011300,false
6171,38991200,false
6172,38007300,false
6173,32005800,false
6174,38007300,false
6175,45855900,false
6176,40980600,false
6177,34000700,false
6178,37000900,false
6179,35000700,false
6180,45809700,false
6181,34011200,false
6182,41993100,false
6183,40001600,false
6184,40001600,false
6185,44981700,false
6186,49795500,false
6187,44981700,false
6188,45514000,false
6189,36576800,false
6190,38576100,false
6191,27119600,false
6192,30673500,false
6193,27836000,false
6194,32843700,false
6195,43843800,false
6196,42408800,false
6197,44409000,false
6198,41408800,false
6199,38408700,false
6200,38938300,false
6201,42462800,false
6202,41465500,false
6203,28465100,false
6204,30457200,false
6205,44464800,false
6206,43464800,false
6207,41465500,false
6208,40464700,false
6209,28465100,false
6210,52462400,false
6211,46460900,false
6212,43460400,false
6213,51462300,false
6214,54458600,false
6215,53461600,false
6216,55442000,false
6217,38454500,false
6218,38454500,false
6219,42516600,false
6220,49520300,false
6221,48514300,false
6222,49512900,false
6223,54512500,false
6224,56509900,false
6225,56509900,false
6226,56509900,false
6227,66519000,false
6228,57512700,false
6229,52519000,false
6230,51516700,false
6231,59512400,false
6232,54517300,false
6233,54517300,false
6234,53511300,false
6235,55530000,false
6236,49513700,false
6237,64522300,false
6238,67044900,false
6239,65575200,false
6240,57571700,false
6241,68566400,false
6242,57573600,false
6243,70296500,false
6244,68304400,false
6245,70829500,false
6246,70829500,false
6247,71824700,false
6248,71824700,false
6249,74828600,false
6250,68832100,false
6251,63834900,false
6252,75826000,false
6253,71834700,false
6254,70831500,false
6255,59830700,false
6256,59830700,false
6257,71832700,false
6258,62838200,false
6259,69833500,false
6260,46371400,false
6261,69828400,false
6262,61830300,false
6263,28314900,false
6264,73827300,false
6265,70824600,false
6266,22312800,false
6267,31314500,false
6268,79834500,false
6269,73833000,false
6270,69824300,false
6271,70820800,false
6272,60893700,false
6273,65832800,false
6274,70826800,false
6275,34317100,false
6276,75828500,false
6277,72822400,false
6278,70833000,false
6279,70820600,false
6280,83831900,false
6281,63370300,false
6282,38314900,false
6283,66372900,false
6284,62369900,false
6285,63372500,false
6286,71433700,false
6287,74840700,false
6288,74266400,false
6289,40323900,false
6290,33264400,false
6291,76836600,false
6292,71373600,false
6293,71373600,false
6294,42319800,false
6295,44315200,false
6296,55314500,false
6297,31000100,false
6298,83822700,false
6299,77152000,false
6300,74369400,false
6301,90830200,false
6302,78991800,false
6303,76370600,false
6304,93359700,false
6305,50067700,false
6306,82011900,false
6307,50684200,false
6308,80327900,false
6309,54215100,false
6310,97316800,false
6311,72389000,false
6312,86260600,false
6313,76922900,false
6314,56445500,false
6315,82498200,false
6316,39651800,false
6317,99976300,false
6318,82521600,false
6319,82521600,false
6320,51461700,false
6321,47146600,false
6322,58465100,false
6323,50408800,false
6324,50931200,false
6325,62008300,false
6326,93524000,false
6327,96512600,false
6328,83063700,false
6329,90682200,false
6330,90117000,false
6331,90682200,false
6332,51504900,false
6333,88615000,false
6334,51047200,false
6335,84159100,false
6336,89700600,false
6337,98733600,false
6338,102260500,false
6339,60740500,false
6340,46436500,false
6341,49439500,false
6342,66750200,false
6343,66283700,false
6344,46963700,false
6345,48963900,false
6346,52953200,false
6347,98256200,false
6348,46954300,false
6349,95381500,false
6350,104784200,false
6351,46960000,false
6352,54487900,false
6353,105780700,false
6354,41952000,false
6355,42957800,false
6356,37958000,false
6357,37968300,false
6358,46966600,false
6359,44959300,false
6360,45957800,false
6361,40956800,false
6362,50960000,false
6363,39957700,false
6364,42956600,false
6365,41964000,false
6366,43959900,false
6367,41958300,false
6368,37955400,false
6369,45958300,false
6370,44959100,false
6371,46958900,false
6372,45961600,false
6373,44960700,false
6374,49962300,false
6375,50960800,false
6376,42959300,false
6377,52968800,false
6378,38969500,false
6379,45962000,false
6380,48963700,false
6381,50962900,false
6382,68491700,false
6383,44960700,false
6384,45953000,false
6385,47948900,false
6386,44959000,false
6387,39586900,false
6388,49959400,false
6389,47948900,false
6390,45958000,false
6391,36939200,false
6392,54955300,false
6393,47953600,false
6394,48952700,false
6395,43203100,false
6396,51949100,false
6397,39309400,false
6398,40959000,false
6399,48964100,false
6400,46433200,false
6401,48964300,false
6402,45061800,false
6403,47203800,false
6404,51959400,false
6405,46055100,false
6406,52953400,false
6407,48956400,false
6408,43406800,false
6409,44407800,false
6410,43829800,false
6411,57951400,false
6412,53963400,false
6413,50428600,false
6414,40809600,false
6415,39713500,false
6416,35004700,false
6417,43267700,false
6418,59955100,false
6419,43267700,false
6420,43809800,false
6421,43267700,false
6422,44277100,false
6423,45810800,false
6424,45810800,false
6425,46271600,false
6426,44520200,false
6427,60962500,false
6428,46526100,false
6429,51819300,false
6430,49535500,false
6431,51043800,false
6432,52169400,false
6433,52169400,false
6434,49003700,false
6435,54810300,false
6436,59831000,false
6437,55266900,false
6438,49000700,false
6439,48001800,false
6440,48001800,false
6441,51000500,false
6442,36986700,false
6443,49998800,false
6444,56712800,false
6445,44001200,false
6446,42000600,false
6447,46013500,false
6448,44012900,false
6449,51996600,false
6450,58525400,false
6451,57004200,false
6452,52996500,false
6453,63809000,false
6454,59988800,false
6455,57000700,false
6456,47002000,false
6457,64269900,false
6458,49999600,false
6459,53001300,false
6460,50004900,false
6461,67527600,false
6462,53996800,false
6463,60008900,false
6464,74812900,false
6465,56002200,false
6466,62005400,false
6467,63002700,false
6468,59000400,false
6469,57996000,false
6470,73994500,false
6471,78627600,false
6472,65000300,false
6473,60997600,false
6474,77004000,false
6475,61998500,false
6476,64999200,false
6477,65999100,false
6478,67995300,false
6479,69996700,false
6480,68999600,false
6481,84998100,false
6482,83001800,false
6483,58001600,false
6484,58005900,false
6485,60005600,false
6486,45004700,false
6487,62006300,false
6488,53002800,false
6489,64002800,false
6490,48991300,false
6491,78995600,false
6492,65003700,false
6493,59998100,false
6494,66005200,false
6495,67003100,false
6496,65002500,false
6497,62001700,false
6498,69011400,false
6499,68012400,false
6500,65002100,false
6501,60002800,false
6502,56003200,false
6503,62004900,false
6504,60000500,false
6505,58002500,false
6506,66005800,false
6507,70004500,false
6508,65003600,false
6509,74002500,false
6510,65003600,false
6511,62997300,false
6512,66001200,false
6513,69993800,false
6514,77997500,false
6515,69003300,false
6516,86004200,false
6517,61017700,false
6518,64008800,false
6519,77006100,false
6520,72997400,false
6521,79999100,false
6522,84999500,false
6523,91000900,false
6524,88998800,false
6525,70001400,false
6526,74986700,false
6527,80998500,false
6528,49003000,false
6529,97001800,false
6530,82999600,false
6531,79006900,false
6532,70001800,false
6533,102000200,false
6534,81989200,false
6535,106000300,false
6536,86001300,false
6537,106003800,false
6538,78005800,false
6539,90001700,false
6540,84001800,false
6541,92002600,false
6542,91000000,false
6543,71998500,false
6544,48995900,false
6545,94004600,false
6546,57022600,false
6547,41022100,false
6548,53997700,false
6549,92987800,false
6550,91997600,false
6551,24002400,false
6552,77001700,false
6553,89156700,false
6554,61158700,false
6555,63697100,false
6556,67695900,false
6557,65792700,false
6558,48794700,false
6559,62789100,false
6560,54788500,false
6561,71789400,false
6562,70792100,false
6563,72793700,false
6564,68788100,false
6565,50795400,false
6566,62789200,false
6567,54787200,false
6568,69790100,false
6569,63787600,false
6570,77781100,false
6571,55791500,false
6572,59790000,false
6573,74791200,false
6574,73786400,false
6575,73787300,false
6576,112792400,false
6577,72791300,false
6578,76792400,false
6579,67793100,false
6580,70786300,false
6581,108793500,false
6582,72785200,false
6583,106792300,false
6584,113795400,false
6585,96791400,false
6586,117797400,false
6587,116794000,false
6588,119785000,false
6589,100788600,false
6590,114797200,false
6591,109803200,false
6592,91802500,false
6593,116805100,false
6594,90801600,false
6595,109803200,false
6596,100783300,false
6597,95791800,false
6598,92790000,false
6599,99787500,false
6600,97789500,false
6601,92790000,false
6602,101787000,false
6603,109790900,false
6604,122796300,false
6605,105799800,false
6606,116790600,false
6607,113797600,false
6608,62792200,false
6609,97794800,false
6610,81793300,false
6611,64790800,false
6612,94791600,false
6613,83786000,false
6614,64790800,false
6615,61791400,false
6616,82788900,false
6617,69786700,false
6618,65783300,false
6619,87786100,false
6620,66772300,false
6621,69784400,false
6622,54786300,false
6623,78786700,false
6624,59789800,false
6625,72786000,false
6626,61793200,false
6627,59789800,false
6628,66795000,false
6629,56789900,false
6630,55788800,false
6631,53788800,false
6632,57789900,false
6633,43787800,false
6634,46792200,false
6635,48791200,false
6636,48791200,false
6637,44787000,false
6638,43788000,false
6639,52792400,false
6640,48792100,false
6641,50790900,false
