mongo requestN, mongo Time [ns],mongo Failed
10425,13101062200,false
10426,6895660600,false
10427,19216033200,false
10428,1574694300,false
10429,4414750200,false
10430,4779348900,false
10431,13038375200,false
10432,11076283000,false
10433,2422648600,false
10434,1218456700,false
10435,2156000500,false
10436,9130733300,false
10437,8313553500,false
10438,2474931600,false
10439,7812321700,false
10440,17892026800,false
10441,15256018600,false
10442,2250098100,false
10443,6779397500,false
10444,1242720500,false
10445,9607335300,false
10446,14439492100,false
10447,3543818900,false
10448,1569310100,false
10449,1081340000,false
10450,205435700,false
10451,7770759400,false
10452,2711260400,false
10453,1673134300,false
10454,3250774900,false
10455,5070247200,false
10456,4065741800,false
10457,1904295800,false
10458,6050661200,false
10459,1864774000,false
10460,16099711500,false
10461,7717089800,false
10462,6064142900,false
10463,2146335000,false
10464,7303905100,false
10465,450726200,false
10466,1996319900,false
10467,9747359100,false
10468,18488290300,false
10469,18958500,false
10470,349627500,false
10471,4481956200,false
10472,3083047000,false
10473,6007117400,false
10474,4970736100,false
10475,3232545800,false
10476,2321523900,false
10477,3624252700,false
10478,16132697300,false
10479,3238506500,false
10480,3675853300,false
10481,9427111800,false
10482,814434100,false
10483,7616033500,false
10484,8487010300,false
10485,1698902600,false
10486,2512063900,false
10487,1998805500,false
10488,429919100,false
10489,3876503700,false
10490,5901712400,false
10491,2554197100,false
10492,8557039800,false
10493,766577200,false
10494,15986700,false
10495,534593700,false
10496,11723568200,false
10497,2113108400,false
10498,1411508500,false
10499,6696631000,false
10500,6960826800,false
10501,5081515600,false
10502,9308759500,false
10503,1976773900,false
10504,11090194000,false
10505,5234712200,false
10506,7400349900,false
10507,3487380600,false
10508,1129062600,false
10509,3269225700,false
10510,637048400,false
10511,409129800,false
10512,8886955100,false
10513,6578955900,false
10514,3240472300,false
10515,7432105200,false
10516,6711926900,false
10517,6413074900,false
10518,7056913900,false
10519,3296878700,false
10520,4463057400,false
10521,1279056200,false
10522,4018281700,false
10523,1909548400,false
10524,13043265800,false
10525,15604054500,false
10526,1892203300,false
10527,4243900600,false
10528,284700400,false
10529,1865789200,false
10530,659999400,false
10531,2703465700,false
10532,12117144400,false
10533,3105224500,false
10534,5414022900,false
10535,943090100,false
10536,282734800,false
10537,60636200,false
10538,5228658800,false
10539,5204704200,false
10540,738256600,false
10541,1304372100,false
10542,6325586100,false
10543,4476190000,false
10544,550556300,false
10545,1401092900,false
10546,2144281600,false
10547,6835428800,false
10548,1870282100,false
10549,300222800,false
10550,9560750300,false
10551,1527942800,false
10552,2881974000,false
10553,12402447000,false
10554,2600515900,false
10555,2490354900,false
10556,742991000,false
10557,256716400,false
10558,9516330200,false
10559,1148709300,false
10560,8194531500,false
10561,4902193500,false
10562,73428500,false
10563,3484014100,false
10564,7412608400,false
10565,3587437600,false
10566,4286031700,false
10567,431619800,false
10568,1802352900,false
10569,10354820100,false
10570,338211900,false
10571,3214868500,false
10572,3365083100,false
10573,828258200,false
10574,448857100,false
10575,12392250400,false
10576,7772258800,false
10577,6320140900,false
10578,8754989700,false
10579,2930326100,false
10580,987927300,false
10581,9345043600,false
10582,3285833100,false
10583,1301025700,false
10584,5709097300,false
10585,5155489400,false
10586,4992038700,false
10587,2303607500,false
10588,6378597200,false
10589,9809867800,false
10590,2072731600,false
10591,2459340000,false
10592,1101562200,false
10593,2681956000,false
10594,2917183800,false
10595,2857278100,false
10596,1575776100,false
10597,851130500,false
10598,4322457400,false
10599,2521446700,false
10600,7655423200,false
10601,401206400,false
10602,1835489600,false
10603,8920597000,false
10604,114278400,false
10605,2938288200,false
10606,4861125200,false
10607,1224814300,false
10608,9703482300,false
10609,2831255900,false
10610,2626528800,false
10611,6267801500,false
10612,10918537100,false
10613,10334959300,false
10614,719204000,false
10615,14403993200,false
10616,1642449300,false
10617,5033268800,false
10618,3017996800,false
10619,9927691900,false
10620,515680000,false
10621,3721297600,false
10622,1272971400,false
10623,1032684500,false
10624,14362723000,false
10625,1878343300,false
10626,7216662500,false
10627,3761872000,false
10628,7688705500,false
10629,2197162000,false
10630,11191181600,false
10631,369810400,false
10632,2458896900,false
10633,622661600,false
10634,5486116800,false
10635,8839234500,false
10636,3748962400,false
10637,1210155800,false
10638,775593300,false
10639,363723500,false
10640,16839779500,false
10641,2476649700,false
10642,6131990000,false
10643,672116200,false
10644,13172260000,false
10645,8342176000,false
10646,16643053500,false
10647,4532384800,false
10648,8332576400,false
10649,4643661300,false
10650,6552227500,false
10651,11342142700,false
10652,10449338100,false
10653,11486617400,false
10654,13965244900,false
10655,1394033500,false
10656,149672700,false
10657,707019500,false
10658,1941161600,false
10659,863407300,false
10660,632729200,false
10661,4430794400,false
10662,2089107700,false
10663,9086670600,false
10664,3030431900,false
10665,349019300,false
10666,1090498800,false
10667,5265493700,false
10668,2100521700,false
10669,3513623800,false
10670,6397357300,false
10671,4196470500,false
10672,613023300,false
10673,1656763500,false
10674,393297500,false
10675,3367097800,false
10676,1664995100,false
10677,6602067900,false
10678,4875789200,false
10679,1277059400,false
10680,510194500,false
10681,861970900,false
10682,107842900,false
10683,2431049700,false
10684,5898073100,false
10685,11292311100,false
10686,4287314600,false
10687,4927399600,false
10688,13520938200,false
10689,5957385800,false
10690,2145193200,false
10691,1814045600,false
10692,6244357100,false
10693,17628883200,false
10694,4957519300,false
10695,1077649100,false
10696,3327440000,false
10697,4498365600,false
10698,19727320500,false
10699,381380000,false
10700,5713666800,false
10701,3262944900,false
10702,14545852400,false
10703,465003300,false
10704,3088461100,false
10705,2518071700,false
10706,3454438400,false
10707,2275793500,false
10708,322425900,false
10709,113949600,false
10710,4961668500,false
10711,4492521100,false
10712,3470344200,false
10713,854973300,false
10714,1343353200,false
10715,5984691700,false
10716,13187674600,false
10717,947259000,false
10718,5295067200,false
10719,397975700,false
10720,1053815300,false
10721,4684617700,false
10722,1576714900,false
10723,1421429400,false
10724,294002500,false
10725,12546600600,false
10726,1042203000,false
10727,1155376300,false
10728,7255276100,false
10729,6772412900,false
10730,11337019100,false
10731,4668463600,false
10732,626141300,false
10733,5577312600,false
10734,310511300,false
10735,4450491500,false
10736,214090800,false
10737,642351900,false
10738,4578760700,false
10739,3069527200,false
10740,3057363700,false
10741,9615724600,false
10742,3033310800,false
10743,3812149300,false
10744,4008546400,false
10745,95018100,false
10746,2842553600,false
10747,5756145900,false
10748,3212810700,false
10749,1381107700,false
10750,4805443500,false
10751,7171110200,false
10752,573625400,false
10753,3772572800,false
10754,9745595300,false
10755,1840569400,false
10756,14146666500,false
10757,1846990600,false
10758,496080300,false
10759,2581316400,false
10760,2101951300,false
10761,7214939800,false
10762,335227600,false
10763,15456138600,false
10764,14571656700,false
10765,4221172700,false
10766,3263289700,false
10767,824646700,false
10768,3454718500,false
10769,11755566500,false
10770,2635057100,false
10771,5504692700,false
10772,5223870500,false
10773,728138000,false
10774,995435200,false
10775,2911563900,false
10776,4643463100,false
10777,1826673700,false
10778,5316758400,false
10779,6471063300,false
10780,1306374500,false
10781,8761694000,false
10782,1303735900,false
10783,863993200,false
10784,3333046400,false
10785,517926500,false
10786,4188847500,false
10787,1713155700,false
10788,915118300,false
10789,66276900,false
10790,246727000,false
10791,127368200,false
10792,3960799400,false
10793,5772618200,false
10794,3741982200,false
10795,4607223800,false
10796,3554662500,false
10797,1163328500,false
10798,128004800,false
10799,1088815800,false
10800,5799928200,false
10801,5300624100,false
10802,2727069600,false
10803,418617700,false
10804,3185609700,false
10805,7328555200,false
10806,1501380700,false
10807,772145400,false
10808,1249056500,false
10809,8046448500,false
10810,581436700,false
10811,938244700,false
10812,5656112400,false
10813,5490141700,false
10814,92266000,false
10815,2456878400,false
10816,7832033400,false
10817,1103314700,false
10818,1830673000,false
10819,391299600,false
10820,3186734200,false
10821,2104628900,false
10822,1558047200,false
10823,1878557900,false
10824,1321846400,false
10825,474807800,false
10826,670688600,false
10827,514730900,false
10828,2099282200,false
10829,5320634500,false
10830,565767600,false
10831,2539983900,false
10832,1015058300,false
10833,20030595500,false
10834,1949899700,false
10835,245076400,false
10836,1315048600,false
10837,483919400,false
10838,1204060700,false
10839,98995900,false
10840,3786949500,false
10841,4204656100,false
10842,15334037600,false
10843,833401600,false
10844,799905000,false
10845,1049223400,false
10846,6224750500,false
10847,400002300,false
10848,1534949100,false
10849,2878398000,false
10850,3324771500,false
10851,1209079500,false
10852,4072274700,false
10853,445423500,false
10854,1521762600,false
10855,3397004100,false
10856,122579400,false
10857,5836477900,false
10858,7498371200,false
10859,6869043500,false
10860,7382943600,false
10861,1296701800,false
10862,2975859500,false
10863,827982300,false
10864,1378827000,false
10865,493683600,false
10866,7874863400,false
10867,442487500,false
10868,365463300,false
10869,748452600,false
10870,1181439600,false
10871,138725100,false
10872,5493208100,false
10873,1183215000,false
10874,2401420600,false
10875,4906694300,false
10876,2441977700,false
10877,296700200,false
10878,2029030300,false
10879,2673194200,false
10880,117122000,false
10881,4294566200,false
10882,1484968500,false
10883,3677061300,false
10884,1070016400,false
10885,202385000,false
10886,1808400000,false
10887,1256520300,false
10888,1962595900,false
10889,3352408100,false
10890,422311500,false
10891,644261700,false
10892,649014400,false
10893,27985300,false
10894,249603800,false
10895,4181419100,false
10896,5712933000,false
10897,6060406900,false
10898,988463500,false
10899,528277000,false
10900,412275600,false
10901,2700725800,false
10902,558276100,false
10903,146551300,false
10904,67003500,false
10905,5333679700,false
10906,4684484000,false
10907,3943790700,false
10908,1407609600,false
10909,463024800,false
10910,117101700,false
10911,69582300,false
10912,1224194900,false
10913,1367574500,false
10914,1339003400,false
10915,136945200,false
10916,302618500,false
10917,43547000,false
10918,212027100,false
10919,193051700,false
10920,24562500,false
10921,1484985000,false
10922,2148961600,false
10923,445529100,false
10924,38566700,false
10925,145656800,false
10926,77958600,false
10927,554495400,false
10928,524489400,false
10929,6927495300,false
10930,2008693700,false
10931,43555900,false
10932,357945000,false
10933,946951100,false
10934,49988200,false
10935,6298407700,false
10936,3788241000,false
10937,947953500,false
10938,7041530300,false
10939,289593100,false
10940,1374491100,false
10941,12447847400,false
10942,544377400,false
10943,1096989400,false
10944,554364500,false
10945,5613029000,false
10946,2435620700,false
10947,29554200,false
10948,43668900,false
10949,108741700,false
10950,375021900,false
10951,177285300,false
10952,944069500,false
10953,400910200,false
10954,150839100,false
10955,360909500,false
10956,285777700,false
10957,845146600,false
10958,5548636000,false
10959,200243900,false
10960,696037800,false
10961,972229100,false
10962,890085900,false
10963,82881500,false
10964,2994823100,false
10965,312390500,false
10966,22103000,false
10967,35805200,false
10968,86875100,false
10969,33680400,false
10970,29701300,false
10971,469688900,false
10972,84909600,false
10973,50584900,false
10974,23022700,false
10975,3263224400,false
10976,2653090000,false
10977,37985100,false
10978,16996000,false
10979,440649700,false
10980,4436439800,false
10981,1337867900,false
10982,13996900,false
10983,1505634900,false
10984,15988400,false
10985,278799900,false
10986,516645700,false
10987,26996800,false
10988,24000200,false
10989,24003900,false
10990,24005600,false
10991,14997100,false
10992,201237800,false
10993,11349570600,false
10994,35012100,false
10995,12000300,false
10996,10996400,false
10997,8992300,false
10998,9003000,false
10999,7002100,false
11000,74628400,false
11001,93006300,false
11002,118452400,false
11003,244454100,false
11004,244454100,false
11005,245455700,false
11006,315575300,false
11007,341702300,false
11008,377004400,false
11009,417623400,false
11010,430620600,false
11011,430620600,false
11012,498638400,false
11013,520300700,false
11014,555155100,false
11015,555151300,false
11016,813138300,false
11017,936786200,false
11018,783149100,false
11019,1030414500,false
11020,1030414500,false
11021,512105400,false
11022,1040413600,false
11023,181253100,false
11024,1140047000,false
11025,817444600,false
11026,976495000,false
11027,309583800,false
11028,1356002700,false
11029,1369989500,false
11030,1409565300,false
11031,1522774200,false
11032,1525780400,false
11033,1527778100,false
11034,1579913400,false
11035,1655008900,false
11036,1259140900,false
11037,1690766600,false
11038,1809726900,false
11039,1836721600,false
11040,1852743200,false
11041,1962368200,false
11042,1962499600,false
11043,758130000,false
11044,1999191300,false
11045,666179400,false
11046,1209043800,false
11047,2112064700,false
11048,2194957200,false
11049,2204272300,false
11050,2216284800,false
11051,2233271000,false
11052,2272209300,false
11053,304242800,false
11054,2425585100,false
11055,2468813500,false
11056,494605500,false
11057,2487803500,false
11058,2488799200,false
11059,1018155000,false
11060,2732764000,false
11061,2734772300,false
11062,2787246400,false
11063,2873246900,false
11064,2873523500,false
11065,1835997900,false
11066,1955121000,false
11067,3061536000,false
11068,1099167800,false
11069,3092963000,false
11070,3157952900,false
11071,3250246600,false
11072,1046161600,false
11073,2290284400,false
11074,3284892200,false
11075,2011817100,false
11076,1564580700,false
11077,3449824800,false
11078,985011000,false
11079,2021410300,false
11080,1319119700,false
11081,3911560900,false
11082,2592128900,false
11083,1435177900,false
11084,1651697700,false
11085,3978122600,false
11086,878019400,false
11087,4260039200,false
11088,4276066300,false
11089,4349825200,false
11090,4353828000,false
11091,2422662400,false
11092,1226944900,false
11093,4564128600,false
11094,4667020800,false
11095,4325318500,false
11096,4796541800,false
11097,228761600,false
11098,4397144000,false
11099,1001787800,false
11100,2196708400,false
11101,1866603700,false
11102,5226513400,false
11103,2737714200,false
11104,3321544000,false
11105,5327977300,false
11106,1892073000,false
11107,4939674900,false
11108,4012257300,false
11109,5672929100,false
11110,1797579700,false
11111,5781060300,false
11112,89619300,false
11113,672335700,false
11114,1068612100,false
11115,6186455300,false
11116,4556444000,false
11117,3360563100,false
11118,612069700,false
11119,3234784400,false
11120,6505686000,false
11121,1238158600,false
11122,6613269300,false
11123,6703838300,false
11124,6739366100,false
11125,3086337000,false
11126,3750012300,false
11127,782916700,false
11128,5029838700,false
11129,3185800700,false
11130,7174904800,false
11131,24987800,false
11132,2337067500,false
11133,5875175500,false
11134,1051647300,false
11135,3796635100,false
11136,3107773500,false
11137,1649525400,false
11138,4695217100,false
11139,6057999200,false
11140,4964484000,false
11141,3870192800,false
11142,877287100,false
11143,3879953800,false
11144,3954495100,false
11145,4130197600,false
11146,1811201400,false
11147,8274936100,false
11148,7236502400,false
11149,8127959400,false
11150,1006943500,false
11151,4004792000,false
11152,319755300,false
11153,6229611000,false
11154,8965390100,false
11155,4002494400,false
11156,2816920700,false
11157,9172970000,false
11158,9234477000,false
11159,4079314900,false
11160,4999241900,false
11161,1588240200,false
11162,2167520300,false
11163,8668526700,false
11164,5403187600,false
11165,9929859300,false
11166,2775193600,false
11167,10095730200,false
11168,2809374200,false
11169,10191281100,false
11170,6959395600,false
11171,1385160000,false
11172,6992568400,false
11173,2671912400,false
11174,1008849800,false
11175,5519838400,false
11176,4872108100,false
11177,8874597100,false
11178,10819605200,false
11179,10857128700,false
11180,2230439900,false
11181,8747537200,false
11182,1261915000,false
11183,10683277800,false
11184,9425196900,false
11185,596547900,false
11186,11173768400,false
11187,5488240900,false
11188,121578100,false
11189,11369451100,false
11190,11444074400,false
11191,11530056900,false
11192,470339500,false
11193,3210557200,false
11194,2349013800,false
11195,213745400,false
11196,11921553600,false
11197,4965379000,false
11198,8061253400,false
11199,5547702700,false
11200,814103000,false
11201,6908873600,false
11202,2375820400,false
11203,475011000,false
11204,4059929600,false
11205,3270385200,false
11206,4140744300,false
11207,7832247700,false
11208,5416911200,false
11209,12602814700,false
11210,11556770900,false
11211,2360346800,false
11212,12816805500,false
11213,12927463200,false
11214,1630427000,false
11215,1611618100,false
11216,13145677800,false
11217,10949644400,false
11218,8736994400,false
11219,1952487600,false
11220,10754918800,false
11221,8495355900,false
11222,2766142400,false
11223,7076571000,false
11224,2771112700,false
11225,7328429000,false
11226,5204685600,false
11227,2049222700,false
11228,3034677100,false
11229,1705603000,false
11230,433804400,false
11231,7092592700,false
11232,1491177400,false
11233,12528987000,false
11234,9403974800,false
11235,9209692000,false
11236,2203182900,false
11237,542686900,false
11238,1259410200,false
11239,2695320900,false
11240,5139058000,false
11241,2265539900,false
11242,1813889600,false
11243,9051385300,false
11244,3546852500,false
11245,4677203000,false
11246,8452388700,false
11247,103946800,false
11248,1286733300,false
11249,4707932200,false
11250,5804885700,false
11251,15944879400,false
11252,76821000,false
11253,2753465100,false
11254,7045186000,false
11255,3691848100,false
11256,16360217500,false
11257,1067863200,false
11258,1733301200,false
11259,2754754600,false
11260,4524807100,false
11261,13187425600,false
11262,2097110700,false
11263,21015200,false
11264,7926008800,false
11265,1305703600,false
11266,1149613700,false
11267,1329179200,false
11268,15020708800,false
11269,2231230400,false
11270,2534947700,false
11271,2748931300,false
11272,8672885100,false
11273,1294876200,false
11274,2595341300,false
11275,11363654700,false
11276,1118840600,false
11277,1179953900,false
11278,14935870100,false
11279,9222511200,false
11280,9433741000,false
11281,15426053800,false
11282,5782509200,false
11283,1624711400,false
11284,16459148500,false
11285,12166457300,false
11286,7191421000,false
11287,18311696200,false
11288,7641110100,false
11289,16729491800,false
11290,529392400,false
11291,10556889000,false
11292,5996533200,false
11293,1967629000,false
11294,5373441500,false
11295,16158354500,false
11296,13246858100,false
11297,1305122300,false
11298,2771814900,false
11299,397585900,false
11300,1266850700,false
11301,11740105300,false
11302,18824969800,false
11303,19157039000,false
11304,8867622100,false
11305,2365237200,false
11306,8900779300,false
11307,5385699700,false
11308,6132614600,false
11309,1075767600,false
11310,2767811900,false
11311,7851637400,false
11312,304100100,false
11313,3797107100,false
11314,5963382100,false
11315,8671427500,false
11316,7209191100,false
11317,2318879300,false
11318,13775809000,false
11319,2649995300,false
11320,1064726000,false
11321,11563619600,false
11322,89994500,false
11323,4645873000,false
11324,8802835500,false
11325,17657315300,false
11326,20817789900,false
11327,3804886300,false
11328,8509766100,false
11329,7886374800,false
11330,6304105600,false
11331,514180200,false
11332,899003700,false
11333,10990600100,false
11334,9246854800,false
11335,20886504000,false
11336,10353802400,false
11337,2422402500,false
11338,8596556000,false
11339,11177073000,false
11340,11596456100,false
11341,21501914200,false
11342,18503949800,false
11343,6184322100,false
11344,9570430500,false
11345,19686689400,false
11346,2351873900,false
11347,3606278400,false
11348,12354910900,false
11349,6037874100,false
11350,256970400,false
11351,1702689500,false
11352,11374570500,false
11353,9733426500,false
11354,851904500,false
11355,5523437000,false
11356,4344133900,false
11357,1324429900,false
11358,4818185400,false
11359,15269113900,false
11360,3435170400,false
11361,1806995600,false
11362,21528450600,false
11363,7515520000,false
11364,3218539100,false
11365,6410679000,false
11366,4041033800,false
11367,1720528700,false
11368,109819900,false
11369,16292347100,false
11370,4199443900,false
11371,2893601900,false
11372,1137197800,false
11373,3254504300,false
11374,14505941500,false
11375,2663006400,false
11376,1523690700,false
11377,11758345200,false
11378,3732091900,false
11379,2570954800,false
11380,23935446000,false
11381,4105893100,false
11382,1887147000,false
11383,5492873400,false
11384,6888584500,false
11385,9851486600,false
11386,6216502400,false
11387,16726911700,false
11388,14243614300,false
11389,2003567700,false
11390,7825799500,false
11391,1401141400,false
11392,697333500,false
11393,6322891400,false
11394,3488556700,false
11395,4948610900,false
11396,13084598500,false
11397,8495020200,false
11398,7256447800,false
11399,4659524700,false
11400,25363345900,false
11401,22655711300,false
11402,4118761300,false
11403,21556009800,false
11404,51552300,false
11405,5491905200,false
11406,6918090600,false
11407,4853993100,false
11408,10819679200,false
11409,11804896000,false
11410,15842680100,false
11411,1349948700,false
11412,6830746900,false
11413,1063171900,false
11414,3015714500,false
11415,1417347200,false
11416,318572800,false
11417,6683534000,false
11418,1485152900,false
11419,1853194200,false
11420,19464820600,false
11421,18028040400,false
11422,5601609900,false
11423,4723078100,false
11424,969077300,false
11425,12131213200,false
11426,2358937800,false
11427,1063591500,false
11428,1571867300,false
11429,526573800,false
11430,9714435900,false
11431,2127328900,false
11432,12203058900,false
11433,2982372800,false
11434,3967762300,false
11435,12230933400,false
11436,1067534400,false
11437,10861554400,false
11438,11474328800,false
11439,846241000,false
11440,6822463000,false
11441,6348296300,false
11442,3050594200,false
11443,875504600,false
11444,28609467000,false
11445,8227712800,false
11446,1712785100,false
11447,615848900,false
11448,6931779200,false
11449,7703562100,false
11450,5190824000,false
11451,6766836500,false
11452,9697480300,false
11453,299681800,false
11454,8007062200,false
11455,7516879100,false
11456,1922189100,false
11457,5409838800,false
11458,9696176000,false
11459,11441064500,false
11460,8249397800,false
11461,4498304400,false
11462,11871210200,false
11463,7090511700,false
11464,5618377400,false
11465,4960875200,false
11466,6753922400,false
11467,8376540300,false
11468,3738792600,false
11469,735229400,false
11470,6633678900,false
11471,8754144200,false
11472,10233065200,false
11473,6901979800,false
11474,5409092300,false
11475,2831467700,false
11476,2865069800,false
11477,3073373700,false
11478,11150016500,false
11479,2655410100,false
11480,13071301700,false
11481,743234100,false
11482,7421527700,false
11483,4057749500,false
11484,5681710200,false
11485,1372920000,false
11486,2282322400,false
11487,15462433700,false
11488,13815665600,false
11489,10024367500,false
11490,9338688600,false
11491,583624600,false
11492,14771812200,false
11493,4322456200,false
11494,10480638300,false
11495,551788000,false
11496,2495822100,false
11497,506780600,false
11498,14375262600,false
11499,8471934700,false
11500,16652439900,false
11501,1800691200,false
11502,2374248900,false
11503,4455551700,false
11504,13801133300,false
11505,1413572000,false
11506,15327225800,false
11507,11544302100,false
11508,49105300,false
11509,10017167800,false
11510,7475754800,false
11511,1200951000,false
11512,10797990800,false
11513,20512035100,false
11514,890933400,false
11515,9074859100,false
11516,5225910300,false
11517,620086600,false
11518,2811126700,false
11519,11356126600,false
11520,6802973900,false
11521,5030814300,false
11522,761601800,false
11523,10436037200,false
11524,19145818800,false
11525,1326776500,false
11526,85550100,false
11527,11834010700,false
11528,15632613900,false
11529,8052918800,false
11530,8356326000,false
11531,1012978300,false
11532,13745265600,false
11533,6609633200,false
11534,3657491800,false
11535,1473369700,false
11536,939715300,false
11537,938716500,false
11538,17412188100,false
11539,1279234000,false
11540,509087100,false
11541,12910327200,false
11542,4393896800,false
11543,14458406200,false
11544,2028920800,false
11545,3766020400,false
11546,12812274100,false
11547,2156765700,false
11548,1706447000,false
11549,10387249500,false
11550,3363002300,false
11551,2065892900,false
11552,10545811600,false
11553,3038777500,false
11554,711235400,false
11555,2224114900,false
11556,7093211100,false
11557,37987000,false
11558,726757500,false
11559,11698565700,false
11560,4150733900,false
11561,2911483600,false
11562,11989356300,false
11563,3641031400,false
11564,1387656100,false
11565,16557196100,false
11566,6591067300,false
11567,6762473400,false
11568,15617278200,false
11569,4202110100,false
11570,276456300,false
11571,8409135800,false
11572,15290251600,false
11573,8636846200,false
11574,1077413100,false
11575,3310447500,false
11576,11292187300,false
11577,12968522000,false
11578,6069759300,false
11579,10863075900,false
11580,3946248000,false
11581,4958696800,false
11582,5021699100,false
11583,7591449300,false
11584,5827947000,false
11585,15054162500,false
11586,4381033700,false
11587,2365914700,false
11588,7223698000,false
11589,14496522400,false
11590,12395703100,false
11591,3685480600,false
11592,1499992500,false
11593,5884193500,false
11594,2200225200,false
11595,185503100,false
11596,1666920500,false
11597,9414983400,false
11598,3166928700,false
11599,2025144300,false
11600,1348333000,false
11601,4344939500,false
11602,13603991800,false
11603,777463700,false
11604,1259897600,false
11605,11324827900,false
11606,23116894600,false
11607,1540858100,false
11608,3587315600,false
11609,160701200,false
11610,2211300800,false
11611,13956194700,false
11612,11654929100,false
11613,3519288100,false
11614,12257667300,false
11615,9565925200,false
11616,4619128500,false
11617,16867034500,false
11618,10151707700,false
11619,217476900,false
11620,14073581900,false
11621,16071265500,false
11622,455046700,false
11623,11537144600,false
11624,762096500,false
11625,5392217700,false
11626,5558127900,false
11627,354042800,false
11628,3612443900,false
11629,3596697200,false
11630,3348812000,false
11631,436118700,false
11632,791158000,false
11633,8462583400,false
11634,9171314900,false
11635,18051539300,false
11636,1872038100,false
11637,8995549400,false
11638,14888206100,false
11639,2377644200,false
11640,2945832700,false
11641,11578601800,false
11642,18225269900,false
11643,10512842800,false
11644,7650164800,false
11645,16515676900,false
11646,10743615000,false
11647,1419040600,false
11648,955810800,false
11649,9711821900,false
11650,259484000,false
11651,3769885400,false
11652,530104800,false
11653,6445391400,false
11654,3252040500,false
11655,665148100,false
11656,13682148200,false
11657,4372006600,false
11658,3102740400,false
11659,11815258700,false
11660,11488903000,false
11661,185941000,false
11662,13592826100,false
11663,6124538300,false
11664,6832682500,false
11665,10835589300,false
11666,6654239900,false
11667,1875794900,false
11668,1628402600,false
11669,66000100,false
11670,5224451500,false
11671,6206784900,false
11672,1981923000,false
11673,5773632700,false
11674,24207339500,false
11675,689096900,false
11676,35008504100,false
11677,3207956000,false
11678,1034201600,false
11679,4559552600,false
11680,562447000,false
11681,3702869500,false
11682,220847400,false
11683,2344984000,false
11684,640673600,false
11685,10611701000,false
11686,16274436300,false
11687,1424462500,false
11688,2356552900,false
11689,12574697800,false
11690,3370668000,false
11691,4244921100,false
11692,2979661500,false
11693,6028783700,false
11694,1055195400,false
11695,7200480000,false
11696,7682321600,false
11697,6015460300,false
11698,2156649100,false
11699,4041629000,false
11700,908980700,false
11701,10742621700,false
11702,11699560500,false
11703,122011700,false
11704,24697688800,false
11705,179937000,false
11706,4922625600,false
11707,17150548600,false
11708,1299631700,false
11709,1181812600,false
11710,980802500,false
11711,15042782900,false
11712,1001523800,false
11713,7152524600,false
11714,2095816100,false
11715,6644038500,false
11716,20044930700,false
11717,1056016700,false
11718,4905684000,false
11719,167073300,false
11720,12312671700,false
11721,9065154600,false
11722,595303500,false
11723,1402824100,false
11724,1518833800,false
11725,7204047300,false
11726,4788164100,false
11727,19269257300,false
11728,19076240100,false
11729,3145378700,false
11730,8044486700,false
11731,2080351900,false
11732,3972585100,false
11733,639585300,false
11734,17665726900,false
11735,19071268300,false
11736,1009507700,false
11737,10472670800,false
11738,1512406400,false
11739,848105700,false
11740,1996644600,false
11741,12110430100,false
11742,58155600,false
11743,1310151500,false
11744,2072269800,false
11745,38143774900,false
11746,1725117600,false
11747,9974203000,false
11748,12558618600,false
11749,2039552400,false
11750,5190082700,false
11751,6954050000,false
11752,9249159600,false
11753,1212107500,false
11754,4661947100,false
11755,712279000,false
11756,6516943800,false
11757,797685100,false
11758,738277500,false
11759,9841378200,false
11760,478874200,false
11761,14541965700,false
11762,460829700,false
11763,13373337200,false
11764,1381997900,false
11765,4237469000,false
11766,2649550500,false
11767,15183395900,false
11768,346340000,false
11769,5647590500,false
11770,5125133700,false
11771,2749249000,false
11772,905381600,false
11773,1576936400,false
11774,2481848000,false
11775,4981816200,false
11776,6586432500,false
11777,18584150800,false
11778,4095592600,false
11779,2439909000,false
11780,439082700,false
11781,8505058200,false
11782,1407136600,false
11783,1946885900,false
11784,2330467800,false
11785,20840475000,false
11786,2992577200,false
11787,1062802500,false
11788,1793284600,false
11789,741507700,false
11790,4412579100,false
11791,9805613500,false
11792,7710383200,false
11793,14830427600,false
11794,2418155900,false
11795,3744568900,false
11796,404530900,false
11797,13870680400,false
11798,6333717300,false
11799,8139626800,false
11800,452324800,false
11801,1677878800,false
11802,1322730600,false
11803,12733535200,false
11804,6334741100,false
11805,5371191400,false
11806,8593219300,false
11807,1661472000,false
11808,6469746800,false
11809,11732505200,false
11810,975674600,false
11811,16723187300,false
11812,9972766500,false
11813,3581749700,false
11814,378860000,false
11815,1026032300,false
11816,3362465600,false
11817,4886694600,false
11818,2893075400,false
11819,1023287600,false
11820,533275800,false
11821,4470403400,false
11822,2531934000,false
11823,928883600,false
11824,9055453700,false
11825,315839500,false
11826,2572413700,false
11827,5189336800,false
11828,5199252900,false
11829,5006768900,false
11830,4512307200,false
11831,7690096100,false
11832,1221899900,false
11833,3090662700,false
11834,9927663300,false
11835,4465259400,false
11836,22145998700,false
11837,7553558900,false
11838,1444466000,false
11839,1704825400,false
11840,6115863500,false
11841,1283163900,false
11842,6317862100,false
11843,289881500,false
11844,1799314500,false
11845,291836400,false
11846,9472498700,false
11847,2275570200,false
11848,8623972500,false
11849,1146272000,false
11850,7906949800,false
11851,14738499800,false
11852,1480902000,false
